build_id,timestamp,hour,day_of_week,repo_size_mb,num_files,test_count,dependencies,cpu_cores,memory_gb,cache_hit_rate,branch_type,build_time_minutes,status,cost_usd
build_01750,2026-01-15T19:35:17.543926,19,3,149.13,548,98,49,16,8,0.443,main,66.62,success,0.4886
build_01751,2025-08-03T10:35:17.543926,10,6,100.81,587,151,52,2,16,0.914,release,126.01,success,0.273
build_01752,2026-01-11T22:35:17.543926,22,6,221.34,134,238,42,8,4,0.708,main,140.95,success,0.5168
build_01753,2026-01-11T14:35:17.543926,14,6,408.63,333,1034,39,2,32,0.621,feature,570.35,success,1.9962
build_01754,2025-11-06T16:35:17.543926,16,3,175.33,245,602,49,4,32,0.922,hotfix,183.47,success,0.795
build_01755,2025-09-16T01:35:17.543926,1,1,180.66,188,83,53,16,8,0.721,feature,31.6,success,0.2317
build_01756,2025-10-11T22:35:17.543926,22,5,53236.2,148,118,41,4,4,0.746,main,4187.64,success,8.3753
build_01757,2025-09-17T23:35:17.543926,23,2,6858.7,838,78,34,4,16,0.661,feature,348.27,success,1.0448
build_01758,2025-07-26T18:35:17.543926,18,5,459.65,1058,31,54,4,4,0.394,feature,101.27,success,0.2025
build_01759,2025-11-20T09:35:17.543926,9,3,1228.84,436,25,47,2,32,0.742,feature,83.98,success,0.2939
build_01760,2026-01-14T09:35:17.543926,9,2,376.98,736,84,32,8,8,0.553,feature,108.63,success,0.4345
build_01761,2025-09-20T22:35:17.543926,22,5,3063.58,784,144,29,4,16,0.701,feature,207.48,failed,0.6224
build_01762,2025-09-10T18:35:17.543926,18,2,496.17,725,179,53,2,32,0.805,feature,116.19,success,0.4066
build_01763,2025-11-14T19:35:17.543926,19,4,5841.17,114,107,20,8,8,0.51,feature,391.3,success,1.5652
build_01764,2026-01-14T20:35:17.543926,20,2,8350.51,943,145,28,2,16,0.702,feature,465.95,success,1.0096
build_01765,2025-12-28T17:35:17.543926,17,6,2354.66,1597,200,50,16,8,0.846,feature,184.24,success,1.3511
build_01766,2026-01-18T04:35:17.543926,4,6,567.51,124,29,37,4,4,0.973,feature,53.77,success,0.1075
build_01767,2026-01-03T02:35:17.543926,2,5,847.96,229,47,32,16,4,0.691,main,80.06,success,0.5604
build_01768,2025-10-16T13:35:17.543926,13,3,409.82,2124,120,53,2,4,0.722,hotfix,183.04,success,0.2135
build_01769,2026-01-08T08:35:17.543926,8,3,596.61,218,88,31,16,16,0.448,hotfix,28.73,success,0.2298
build_01770,2025-08-21T02:35:17.543926,2,3,1039.81,1108,651,26,8,8,0.85,main,354.57,success,1.4183
build_01771,2025-09-21T15:35:17.543926,15,6,952.32,130,1876,56,8,8,0.503,main,1225.26,success,4.901
build_01772,2025-10-03T18:35:17.543926,18,4,1613.05,488,61,50,16,8,0.629,feature,81.51,success,0.5978
build_01773,2025-12-15T22:35:17.543926,22,0,172.3,213,154,32,2,16,0.437,main,127.71,success,0.2767
build_01774,2025-08-07T23:35:17.543926,23,3,8.97,421,29,60,4,4,0.777,feature,42.63,success,0.0853
build_01775,2025-12-21T14:35:17.543926,14,6,172.15,83,229,35,4,4,0.85,feature,148.51,success,0.297
build_01776,2025-11-07T22:35:17.543926,22,4,1558.49,323,669,44,2,8,0.691,main,564.47,success,0.8467
build_01777,2025-08-15T16:35:17.543926,16,4,55.0,699,309,61,4,4,0.795,feature,259.7,success,0.5194
build_01778,2025-11-23T12:35:17.543926,12,6,10199.53,349,976,52,2,8,0.652,feature,1575.37,success,2.3631
build_01779,2025-10-25T11:35:17.543926,11,5,310.69,375,12,45,4,4,0.567,release,86.19,failed,0.1724
build_01780,2025-10-19T04:35:17.543926,4,6,1208.62,442,98,50,2,4,0.677,feature,150.82,success,0.176
build_01781,2025-11-24T20:35:17.543926,20,0,1338.3,204,189,33,16,4,0.938,main,152.92,success,1.0704
build_01782,2025-10-03T00:35:17.543926,0,4,1858.78,379,2035,67,4,16,0.908,main,906.42,success,2.7193
build_01783,2025-12-31T00:35:17.543926,0,2,328.72,873,136,40,2,4,0.898,main,134.92,success,0.1574
build_01784,2026-01-17T05:35:17.543926,5,5,168.35,1147,233,43,8,8,0.58,release,187.15,success,0.7486
build_01785,2025-08-21T01:35:17.543926,1,3,2418.3,316,257,41,16,8,0.921,feature,137.12,success,1.0055
build_01786,2025-09-27T07:35:17.543926,7,5,332.9,1179,199,39,2,8,0.634,feature,153.35,success,0.23
build_01787,2025-12-07T11:35:17.543926,11,6,3003.1,290,147,52,4,4,0.921,main,363.55,failed,0.7271
build_01788,2025-12-26T11:35:17.543926,11,4,2257.0,2709,73,37,8,8,0.565,feature,235.26,success,0.941
build_01789,2025-11-17T10:35:17.543926,10,0,4093.28,347,463,47,4,16,0.897,feature,453.98,failed,1.3619
build_01790,2025-12-15T20:35:17.543926,20,0,61356.26,388,118,41,2,4,0.906,release,5126.06,success,5.9804
build_01791,2025-09-20T22:35:17.543926,22,5,7609.37,472,6245,50,4,4,0.67,release,4424.37,success,8.8487
build_01792,2025-10-17T09:35:17.543926,9,4,542.93,780,1387,47,4,8,0.831,feature,722.46,success,1.6857
build_01793,2025-07-31T06:35:17.543926,6,3,17842.56,176,48,34,4,4,0.683,feature,1306.02,failed,2.612
build_01794,2025-11-02T05:35:17.543926,5,6,240.99,1478,112,35,4,16,0.824,hotfix,64.08,success,0.1922
build_01795,2025-10-01T04:35:17.543926,4,2,1298.49,228,109,38,2,4,0.738,feature,156.32,success,0.1824
build_01796,2025-08-10T05:35:17.543926,5,6,1309.69,415,77,34,16,16,0.54,release,65.31,success,0.5224
build_01797,2025-11-13T01:35:17.543926,1,3,16150.59,148,262,49,4,32,0.867,main,606.84,success,2.6296
build_01798,2025-09-04T11:35:17.543926,11,3,5696.16,93,154,59,4,8,0.821,feature,526.83,success,1.2293
build_01799,2025-12-27T17:35:17.543926,17,5,613.8,138,130,42,8,16,0.529,feature,78.3,success,0.3654
build_01800,2025-09-21T06:35:17.543926,6,6,3112.56,154,63,38,4,16,0.65,hotfix,162.23,success,0.4867
build_01801,2025-09-20T16:35:17.543926,16,5,3292.93,3327,253,49,2,8,0.854,main,725.51,failed,1.0883
build_01802,2025-12-02T08:35:17.543926,8,1,699.01,162,106,51,4,16,0.724,feature,77.14,success,0.2314
build_01803,2025-10-07T07:35:17.543926,7,1,427.54,729,113,47,2,4,0.758,feature,110.39,success,0.1288
build_01804,2025-12-01T21:35:17.543926,21,0,859.61,2508,125,31,2,32,0.703,feature,163.23,success,0.5713
build_01805,2025-08-15T17:35:17.543926,17,4,4356.14,932,104,41,16,8,0.822,feature,229.15,success,1.6804
build_01806,2025-09-05T13:35:17.543926,13,4,2355.48,379,154,47,4,16,0.69,feature,215.46,success,0.6464
build_01807,2025-12-08T08:35:17.543926,8,0,629.44,1991,24,32,8,4,0.948,feature,71.66,success,0.2627
build_01808,2025-12-19T09:35:17.543926,9,4,1570.16,393,10,34,8,4,0.621,feature,146.49,success,0.5371
build_01809,2025-10-30T17:35:17.543926,17,3,2525.98,403,1777,35,16,8,0.575,feature,770.77,success,5.6523
build_01810,2025-07-25T17:35:17.543926,17,4,3045.27,35,24,37,2,8,0.928,feature,232.94,success,0.3494
build_01811,2025-11-04T15:35:17.543926,15,1,10618.07,712,385,55,2,8,0.703,feature,1229.59,success,1.8444
build_01812,2025-10-17T02:35:17.543926,2,4,904.83,389,377,53,8,4,0.726,feature,219.88,success,0.8062
build_01813,2025-11-24T20:35:17.543926,20,0,4809.8,532,78,19,2,8,0.752,feature,240.98,success,0.3615
build_01814,2025-10-15T15:35:17.543926,15,2,1977.26,1295,895,48,8,4,0.245,hotfix,736.92,success,2.702
build_01815,2025-09-02T20:35:17.543926,20,1,2053.59,436,41,33,8,16,0.728,feature,97.98,success,0.4572
build_01816,2025-08-17T22:35:17.543926,22,6,1833.27,277,25,45,2,4,0.867,main,161.56,success,0.1885
build_01817,2025-09-06T19:35:17.543926,19,5,7403.05,449,108,27,4,4,0.67,main,681.46,success,1.3629
build_01818,2025-12-26T21:35:17.543926,21,4,839.54,263,206,42,4,16,0.674,feature,130.65,success,0.3919
build_01819,2025-11-01T09:35:17.543926,9,5,299.47,1024,186,37,16,16,0.84,feature,57.72,success,0.4618
build_01820,2025-11-04T15:35:17.543926,15,1,2457.95,355,245,63,4,16,0.566,main,306.8,success,0.9204
build_01821,2025-10-09T04:35:17.543926,4,3,1631.75,183,28,47,4,4,0.824,feature,131.34,failed,0.2627
build_01822,2025-08-05T09:35:17.543926,9,1,343.92,499,2066,83,2,4,0.901,feature,1259.34,failed,1.4692
build_01823,2025-09-01T15:35:17.543926,15,0,1695.94,100,72,43,4,8,0.244,feature,177.39,success,0.4139
build_01824,2025-10-02T17:35:17.543926,17,3,9428.75,194,269,48,4,4,0.59,release,1166.99,success,2.334
build_01825,2025-10-07T16:35:17.543926,16,1,806.32,132,251,55,2,8,0.953,main,271.38,success,0.4071
build_01826,2025-12-09T06:35:17.543926,6,1,2466.82,141,8,42,16,8,0.775,main,98.1,success,0.7194
build_01827,2025-07-28T16:35:17.543926,16,0,4421.43,136,417,32,4,4,0.707,release,759.09,failed,1.5182
build_01828,2025-12-04T07:35:17.543926,7,3,137.58,76,22,44,4,8,0.836,feature,25.25,success,0.0589
build_01829,2025-10-19T03:35:17.543926,3,6,140.06,693,947,44,16,16,0.505,main,242.65,success,1.9412
build_01830,2025-08-28T16:35:17.543926,16,3,1197.36,2235,108,40,8,4,0.254,feature,329.61,success,1.2086
build_01831,2025-07-24T23:35:17.543926,23,3,704.45,941,183,44,8,4,0.677,feature,141.12,success,0.5174
build_01832,2025-08-08T03:35:17.543926,3,4,4573.57,36,40,38,2,4,0.741,hotfix,352.6,success,0.4114
build_01833,2025-12-01T11:35:17.543926,11,0,213.57,8661,113,40,2,8,0.712,feature,450.58,success,0.6759
build_01834,2025-08-14T22:35:17.543926,22,3,1097.47,233,582,23,4,4,0.908,hotfix,290.31,failed,0.5806
build_01835,2025-08-21T20:35:17.543926,20,3,5985.12,227,332,33,8,4,0.626,feature,465.56,success,1.707
build_01836,2025-09-23T05:35:17.543926,5,1,383.65,1506,67,73,8,16,0.593,feature,70.88,success,0.3308
build_01837,2026-01-01T10:35:17.543926,10,3,845.0,426,165,40,16,8,0.789,main,139.45,success,1.0226
build_01838,2025-10-09T19:35:17.543926,19,3,183558.55,326,20,33,2,8,0.427,feature,14846.3,success,22.2695
build_01839,2025-09-29T15:35:17.543926,15,0,44359.14,632,286,40,4,8,0.589,feature,2797.28,success,6.527
build_01840,2025-12-09T21:35:17.543926,21,1,148.68,194,61,52,2,8,0.78,feature,39.35,success,0.059
build_01841,2025-12-30T09:35:17.543926,9,1,147.21,197,255,53,4,8,0.882,feature,158.13,success,0.369
build_01842,2026-01-11T12:35:17.543926,12,6,2159.57,419,122,68,4,4,0.551,feature,252.05,success,0.5041
build_01843,2025-08-02T11:35:17.543926,11,5,98.08,47,172,53,2,16,0.207,feature,131.97,success,0.2859
build_01844,2025-10-20T22:35:17.543926,22,0,178.0,205,38,45,4,16,0.858,feature,31.25,success,0.0937
build_01845,2025-12-22T08:35:17.543926,8,0,1740.5,1654,31,64,2,32,0.865,feature,139.7,success,0.4889
build_01846,2026-01-15T03:35:17.543926,3,3,948.04,452,57,40,2,8,0.939,main,125.8,success,0.1887
build_01847,2025-10-12T00:35:17.543926,0,6,23827.44,167,187,55,2,8,0.585,feature,1745.17,success,2.6178
build_01848,2025-09-14T16:35:17.543926,16,6,1014.15,105,988,43,2,8,0.773,hotfix,572.33,failed,0.8585
build_01849,2025-10-02T14:35:17.543926,14,3,1727.96,226,32,46,4,16,0.605,release,164.61,success,0.4938
build_01850,2025-10-12T05:35:17.543926,5,6,6264.25,519,76,28,4,8,0.909,feature,293.01,success,0.6837
build_01851,2025-11-28T16:35:17.543926,16,4,305.11,125,30,46,2,16,0.886,feature,52.92,success,0.1147
build_01852,2026-01-17T02:35:17.543926,2,5,223.17,143,32,46,4,4,0.573,main,49.83,success,0.0997
build_01853,2025-12-05T01:35:17.543926,1,4,1150.4,239,644,52,16,4,0.798,feature,254.72,success,1.7831
build_01854,2025-11-15T08:35:17.543926,8,5,395.12,30,193,35,2,8,0.556,hotfix,99.21,success,0.1488
build_01855,2025-12-21T11:35:17.543926,11,6,336.63,848,859,55,2,16,0.65,release,732.13,success,1.5863
build_01856,2025-10-13T11:35:17.543926,11,0,318.01,530,441,38,2,8,0.669,feature,348.86,success,0.5233
build_01857,2025-08-08T10:35:17.543926,10,4,1443.61,246,225,38,2,4,0.53,feature,328.55,success,0.3833
build_01858,2025-12-16T08:35:17.543926,8,1,2404.07,125,177,36,4,32,0.783,feature,118.23,success,0.5123
build_01859,2025-12-21T13:35:17.543926,13,6,275.91,718,360,51,2,8,0.862,feature,306.99,success,0.4605
build_01860,2025-10-02T13:35:17.543926,13,3,1137.05,408,56,52,8,16,0.595,feature,87.25,success,0.4072
build_01861,2025-10-17T07:35:17.543926,7,4,1990.38,171,98,61,2,32,0.708,hotfix,98.9,success,0.3462
build_01862,2025-08-25T13:35:17.543926,13,0,1299.8,230,27,53,4,16,0.67,feature,127.2,success,0.3816
build_01863,2025-08-30T11:35:17.543926,11,5,186.82,961,82,23,8,16,0.741,feature,66.14,success,0.3087
build_01864,2025-12-29T20:35:17.543926,20,0,747.09,129,42,68,2,4,0.566,release,127.67,success,0.149
build_01865,2025-12-09T10:35:17.543926,10,1,1483.06,1102,29,55,8,8,0.781,main,152.75,success,0.611
build_01866,2025-10-13T22:35:17.543926,22,0,8573.89,167,59,46,2,16,0.886,feature,406.85,success,0.8815
build_01867,2025-09-02T04:35:17.543926,4,1,34.37,252,568,41,2,8,0.359,feature,286.72,success,0.4301
build_01868,2025-09-03T17:35:17.543926,17,2,335.38,2179,326,64,4,16,0.927,feature,232.01,success,0.696
build_01869,2025-09-08T09:35:17.543926,9,0,2236.37,415,284,51,2,4,0.888,main,457.6,success,0.5339
build_01870,2025-08-03T23:35:17.543926,23,6,2248.14,832,136,35,16,8,0.894,main,138.82,success,1.018
build_01871,2025-08-17T21:35:17.543926,21,6,1012.43,618,138,51,8,16,0.314,main,135.72,success,0.6333
build_01872,2025-09-20T03:35:17.543926,3,5,1592.65,1851,150,46,4,4,0.508,main,354.08,success,0.7082
build_01873,2026-01-01T15:35:17.543926,15,3,2121.65,553,114,53,4,8,0.38,feature,293.36,success,0.6845
build_01874,2025-08-27T19:35:17.543926,19,2,535.09,217,258,45,2,8,0.591,feature,191.58,success,0.2874
build_01875,2025-12-14T09:35:17.543926,9,6,644.72,547,48,51,2,4,0.892,feature,133.22,success,0.1554
build_01876,2025-12-06T11:35:17.543926,11,5,1423.8,879,657,48,8,4,0.824,feature,429.01,success,1.573
build_01877,2025-10-13T03:35:17.543926,3,0,1271.72,846,48,49,2,4,0.818,feature,133.73,success,0.156
build_01878,2025-11-30T09:35:17.543926,9,6,3624.33,876,99,42,16,4,0.927,hotfix,180.85,failed,1.2659
build_01879,2025-11-25T05:35:17.543926,5,1,1475.03,933,877,53,8,16,0.591,hotfix,263.12,success,1.2279
build_01880,2025-10-07T18:35:17.543926,18,1,2374.54,161,132,37,4,32,0.859,hotfix,96.19,success,0.4168
build_01881,2025-07-25T16:35:17.543926,16,4,297.35,84,356,33,2,16,0.804,feature,241.87,success,0.524
build_01882,2025-11-11T17:35:17.543926,17,1,3057.73,210,208,50,8,4,0.591,feature,330.73,failed,1.2127
build_01883,2025-09-04T01:35:17.543926,1,3,179.42,1680,363,44,4,8,0.612,feature,240.81,success,0.5619
build_01884,2025-11-11T01:35:17.543926,1,1,79.0,93,503,42,4,32,0.372,feature,174.87,success,0.7578
build_01885,2025-09-16T19:35:17.543926,19,1,4273.8,837,906,44,4,8,0.809,feature,622.66,success,1.4529
build_01886,2025-11-17T08:35:17.543926,8,0,9578.28,6053,379,38,2,4,0.793,feature,1064.99,failed,1.2425
build_01887,2025-09-14T22:35:17.543926,22,6,268.89,429,14,37,4,8,0.651,hotfix,30.44,failed,0.071
build_01888,2025-09-21T06:35:17.543926,6,6,4526.63,32,72,31,4,4,0.966,feature,266.35,failed,0.5327
build_01889,2025-10-19T19:35:17.543926,19,6,97.19,2834,1544,54,2,32,0.534,feature,526.61,success,1.8431
build_01890,2025-12-31T19:35:17.543926,19,2,208.94,109,263,46,2,8,0.53,feature,164.48,failed,0.2467
build_01891,2025-12-28T16:35:17.543926,16,6,10633.73,522,167,46,2,16,0.91,hotfix,650.05,success,1.4084
build_01892,2025-12-25T23:35:17.543926,23,3,4872.68,81,328,45,4,8,0.663,feature,389.11,success,0.9079
build_01893,2025-08-25T08:35:17.543926,8,0,78336.77,456,62,31,16,4,0.5,main,4780.01,success,33.46
build_01894,2025-09-21T14:35:17.543926,14,6,1193.24,195,805,50,8,8,0.706,feature,537.55,success,2.1502
build_01895,2025-11-16T15:35:17.543926,15,6,277.59,105,22,59,2,4,0.647,feature,67.54,failed,0.0788
build_01896,2025-09-23T04:35:17.543926,4,1,240.83,1223,123,58,2,4,0.849,release,141.2,success,0.1647
build_01897,2025-09-29T09:35:17.543926,9,0,16748.31,6726,853,45,8,4,0.876,feature,1947.18,success,7.1397
build_01898,2025-10-18T00:35:17.543926,0,5,16043.11,141,88,28,2,8,0.907,main,1274.27,failed,1.9114
build_01899,2025-10-03T16:35:17.543926,16,4,1236.29,262,334,44,8,16,0.773,main,175.59,success,0.8194
build_01900,2025-10-05T10:35:17.543926,10,6,6199.32,77,369,50,8,32,0.688,main,309.3,success,1.8558
build_01901,2025-09-09T05:35:17.543926,5,1,222.37,350,58,53,2,16,0.341,feature,67.1,success,0.1454
build_01902,2025-12-22T00:35:17.543926,0,0,969.35,84,12,37,2,8,0.973,main,68.82,success,0.1032
build_01903,2025-08-16T16:35:17.543926,16,5,2031.37,98,2904,55,4,8,0.789,feature,1724.07,failed,4.0228
build_01904,2025-08-03T13:35:17.543926,13,6,421.12,723,383,49,4,32,0.66,feature,140.0,success,0.6067
build_01905,2026-01-04T06:35:17.543926,6,6,11252.61,767,528,47,2,8,0.649,feature,946.08,success,1.4191
build_01906,2025-12-30T14:35:17.543926,14,1,635.14,142,254,33,16,8,0.912,feature,103.8,success,0.7612
build_01907,2025-09-29T14:35:17.543926,14,0,4269.81,222,122,53,2,4,0.777,feature,502.48,failed,0.5862
build_01908,2026-01-18T15:35:17.543926,15,6,1480.38,436,165,24,2,8,0.971,feature,187.32,success,0.281
build_01909,2025-10-04T12:35:17.543926,12,5,395.9,74,366,42,4,4,0.666,feature,310.12,success,0.6202
build_01910,2025-10-17T09:35:17.543926,9,4,2282.24,109,721,62,2,8,0.882,feature,593.72,success,0.8906
build_01911,2025-09-26T10:35:17.543926,10,4,1408.44,252,45,45,2,4,0.703,main,206.24,success,0.2406
build_01912,2025-08-27T16:35:17.543926,16,2,16535.83,749,448,46,4,4,0.496,feature,1972.29,success,3.9446
build_01913,2025-11-23T19:35:17.543926,19,6,281.92,1587,60,39,4,4,0.477,feature,134.04,success,0.2681
build_01914,2025-10-13T13:35:17.543926,13,0,12293.84,565,24,42,16,4,0.812,main,875.15,failed,6.1261
build_01915,2025-09-13T17:35:17.543926,17,5,274.09,113,112,70,2,16,0.966,main,107.81,success,0.2336
build_01916,2025-08-05T18:35:17.543926,18,1,302.28,1026,100,43,2,4,0.438,hotfix,104.95,success,0.1224
build_01917,2025-12-27T08:35:17.543926,8,5,832.66,583,167,27,2,8,0.896,feature,135.02,success,0.2025
build_01918,2025-10-10T19:35:17.543926,19,4,19308.5,588,401,60,4,4,0.611,feature,1575.57,failed,3.1511
build_01919,2025-08-21T18:35:17.543926,18,3,177.25,122,39,54,4,32,0.804,feature,23.6,success,0.1023
build_01920,2025-12-17T05:35:17.543926,5,2,780.05,509,208,56,4,8,0.841,feature,134.78,success,0.3145
build_01921,2025-09-21T02:35:17.543926,2,6,1493.23,204,120,47,2,16,0.848,main,162.03,success,0.3511
build_01922,2025-07-27T13:35:17.543926,13,6,2045.63,680,246,42,8,8,0.768,feature,228.2,success,0.9128
build_01923,2025-12-09T00:35:17.543926,0,1,924.5,1411,53,26,4,4,0.528,feature,151.06,success,0.3021
build_01924,2025-12-10T18:35:17.543926,18,2,1561.38,477,91,42,4,4,0.786,feature,160.91,failed,0.3218
build_01925,2025-11-12T08:35:17.543926,8,2,61.01,514,102,43,2,16,0.691,feature,63.77,success,0.1382
build_01926,2025-07-31T14:35:17.543926,14,3,733.18,226,342,41,8,8,0.642,feature,217.84,success,0.8714
build_01927,2025-12-05T11:35:17.543926,11,4,1502.38,660,131,42,4,4,0.511,main,308.98,success,0.618
build_01928,2025-12-26T15:35:17.543926,15,4,5422.68,168,121,32,16,16,0.846,main,188.34,success,1.5067
build_01929,2025-11-13T22:35:17.543926,22,3,2014.19,691,123,43,2,8,0.952,main,210.97,success,0.3165
build_01930,2025-08-27T13:35:17.543926,13,2,5459.78,397,98,41,8,16,0.852,main,328.06,success,1.531
build_01931,2025-08-04T14:35:17.543926,14,0,858.13,438,567,34,16,4,0.778,main,400.24,success,2.8017
build_01932,2026-01-08T05:35:17.543926,5,3,968.68,45,19,55,16,8,0.821,main,46.26,success,0.3393
build_01933,2025-11-03T17:35:17.543926,17,0,2170.01,661,69,39,2,16,0.939,release,268.69,success,0.5822
build_01934,2025-11-19T18:35:17.543926,18,2,8.19,121,93,44,8,8,0.411,feature,55.04,success,0.2202
build_01935,2025-11-28T16:35:17.543926,16,4,8501.77,1052,85,61,2,4,0.62,feature,944.58,failed,1.102
build_01936,2025-11-09T19:35:17.543926,19,6,2540.35,380,36,46,2,4,0.614,feature,215.82,success,0.2518
build_01937,2025-12-24T10:35:17.543926,10,2,494.74,422,174,26,4,8,0.745,feature,152.13,success,0.355
build_01938,2025-10-24T17:35:17.543926,17,4,19.95,7759,186,37,4,8,0.716,feature,451.62,success,1.0538
build_01939,2026-01-14T18:35:17.543926,18,2,2153.12,136,181,40,4,4,0.959,main,244.28,success,0.4886
build_01940,2025-09-02T00:35:17.543926,0,1,1475.22,791,237,53,4,4,0.542,main,353.07,success,0.7061
build_01941,2025-08-09T06:35:17.543926,6,5,64.21,87,8,49,2,4,0.837,feature,21.55,success,0.0251
build_01942,2025-08-13T05:35:17.543926,5,2,361.44,588,174,32,2,8,0.942,main,119.23,success,0.1788
build_01943,2025-09-21T09:35:17.543926,9,6,337.35,63,19,67,2,4,0.888,release,73.32,success,0.0855
build_01944,2026-01-06T06:35:17.543926,6,1,529.13,441,9,41,2,16,0.849,feature,49.44,success,0.1071
build_01945,2025-09-21T04:35:17.543926,4,6,1409.99,45,186,30,16,4,0.716,feature,118.59,success,0.8301
build_01946,2025-10-01T15:35:17.543926,15,2,107.21,312,92,40,2,16,0.83,main,93.62,success,0.2028
build_01947,2025-12-13T14:35:17.543926,14,5,2430.6,137,93,36,2,8,0.911,main,233.67,success,0.3505
build_01948,2025-10-11T03:35:17.543926,3,5,7978.57,385,110,41,2,8,0.839,feature,465.27,success,0.6979
build_01949,2025-11-10T00:35:17.543926,0,0,6743.79,109,916,34,4,16,0.646,main,721.34,success,2.164
build_01950,2025-10-01T22:35:17.543926,22,2,9123.62,108,596,46,2,16,0.656,hotfix,567.3,success,1.2291
build_01951,2025-10-07T10:35:17.543926,10,1,7551.12,427,148,51,4,16,0.711,main,717.47,success,2.1524
build_01952,2025-10-26T00:35:17.543926,0,6,769.03,138,28,58,16,8,0.759,feature,41.08,success,0.3012
build_01953,2025-12-11T21:35:17.543926,21,3,5719.36,5365,36,35,4,4,0.628,main,663.26,success,1.3265
build_01954,2025-09-05T13:35:17.543926,13,4,3292.15,751,59,32,16,8,0.597,main,235.35,success,1.7259
build_01955,2025-10-25T01:35:17.543926,1,5,1173.43,93,248,41,4,32,0.943,feature,93.28,success,0.4042
